"Year","Month","sex","race","obitos","age_x"
2012,2,"Female","Asian",5,40
2012,3,"Female","Asian",5,40
2012,4,"Female","Asian",5,40
2012,5,"Female","Asian",1,40
2012,7,"Female","Asian",3,40
2012,8,"Female","Asian",3,40
2012,9,"Female","Asian",3,40
2012,10,"Female","Asian",3,40
2012,11,"Female","Asian",1,40
2012,12,"Female","Asian",3,40
2013,1,"Female","Asian",1,40
2013,2,"Female","Asian",2,40
2013,3,"Female","Asian",3,40
2013,4,"Female","Asian",8,40
2013,5,"Female","Asian",2,40
2013,6,"Female","Asian",2,40
2013,7,"Female","Asian",4,40
2013,8,"Female","Asian",3,40
2013,9,"Female","Asian",3,40
2013,10,"Female","Asian",2,40
2013,11,"Female","Asian",4,40
2013,12,"Female","Asian",3,40
2014,1,"Female","Asian",5,40
2014,2,"Female","Asian",2,40
2014,3,"Female","Asian",1,40
2014,4,"Female","Asian",4,40
2014,5,"Female","Asian",6,40
2014,6,"Female","Asian",2,40
2014,7,"Female","Asian",1,40
2014,8,"Female","Asian",4,40
2014,9,"Female","Asian",6,40
2014,10,"Female","Asian",2,40
2014,11,"Female","Asian",4,40
2014,12,"Female","Asian",3,40
2015,1,"Female","Asian",7,40
2015,2,"Female","Asian",6,40
2015,3,"Female","Asian",4,40
2015,4,"Female","Asian",3,40
2015,6,"Female","Asian",7,40
2015,7,"Female","Asian",4,40
2015,8,"Female","Asian",3,40
2015,9,"Female","Asian",3,40
2015,10,"Female","Asian",5,40
2015,11,"Female","Asian",4,40
2015,12,"Female","Asian",4,40
2016,1,"Female","Asian",2,40
2016,2,"Female","Asian",6,40
2016,3,"Female","Asian",6,40
2016,4,"Female","Asian",7,40
2016,5,"Female","Asian",1,40
2016,6,"Female","Asian",2,40
2016,7,"Female","Asian",4,40
2016,8,"Female","Asian",5,40
2016,9,"Female","Asian",2,40
2016,10,"Female","Asian",4,40
2016,11,"Female","Asian",4,40
2016,12,"Female","Asian",5,40
2017,1,"Female","Asian",4,40
2017,2,"Female","Asian",4,40
2017,4,"Female","Asian",5,40
2017,5,"Female","Asian",3,40
2017,6,"Female","Asian",1,40
2017,7,"Female","Asian",3,40
2017,8,"Female","Asian",5,40
2017,9,"Female","Asian",2,40
2017,10,"Female","Asian",1,40
2017,11,"Female","Asian",5,40
2017,12,"Female","Asian",2,40
2018,1,"Female","Asian",2,40
2018,2,"Female","Asian",5,40
2018,3,"Female","Asian",6,40
2018,4,"Female","Asian",4,40
2018,5,"Female","Asian",3,40
2018,6,"Female","Asian",2,40
2018,7,"Female","Asian",3,40
2018,8,"Female","Asian",5,40
2018,9,"Female","Asian",1,40
2018,10,"Female","Asian",1,40
2018,11,"Female","Asian",2,40
2018,12,"Female","Asian",2,40
2019,1,"Female","Asian",2,40
2019,2,"Female","Asian",3,40
2019,3,"Female","Asian",3,40
2019,4,"Female","Asian",2,40
2019,5,"Female","Asian",5,40
2019,6,"Female","Asian",3,40
2019,7,"Female","Asian",5,40
2019,8,"Female","Asian",5,40
2019,9,"Female","Asian",2,40
2019,10,"Female","Asian",7,40
2019,11,"Female","Asian",7,40
2019,12,"Female","Asian",3,40
2020,2,"Female","Asian",2,40
2020,3,"Female","Asian",3,40
2020,4,"Female","Asian",6,40
2020,5,"Female","Asian",7,40
2020,6,"Female","Asian",12,40
2020,7,"Female","Asian",6,40
2020,8,"Female","Asian",2,40
2020,9,"Female","Asian",4,40
2020,10,"Female","Asian",5,40
2020,11,"Female","Asian",5,40
2020,12,"Female","Asian",5,40
2010,8,"Female","Asian",4,45
2010,9,"Female","Asian",5,45
2010,10,"Female","Asian",5,45
2010,11,"Female","Asian",5,45
2010,12,"Female","Asian",7,45
2011,1,"Female","Asian",6,45
2011,2,"Female","Asian",3,45
2011,3,"Female","Asian",5,45
2011,4,"Female","Asian",6,45
2011,5,"Female","Asian",6,45
2011,6,"Female","Asian",6,45
2011,7,"Female","Asian",5,45
2011,8,"Female","Asian",2,45
2011,9,"Female","Asian",3,45
2011,10,"Female","Asian",2,45
2011,11,"Female","Asian",4,45
2011,12,"Female","Asian",3,45
2012,1,"Female","Asian",6,45
2012,2,"Female","Asian",4,45
2012,3,"Female","Asian",2,45
2012,4,"Female","Asian",4,45
2012,5,"Female","Asian",2,45
2012,6,"Female","Asian",6,45
2012,7,"Female","Asian",6,45
2012,8,"Female","Asian",6,45
2012,9,"Female","Asian",1,45
2012,10,"Female","Asian",10,45
2012,11,"Female","Asian",6,45
2012,12,"Female","Asian",2,45
2013,1,"Female","Asian",5,45
2013,2,"Female","Asian",4,45
2013,3,"Female","Asian",7,45
2013,4,"Female","Asian",6,45
2013,5,"Female","Asian",5,45
2013,6,"Female","Asian",5,45
2013,7,"Female","Asian",5,45
2013,8,"Female","Asian",2,45
2013,9,"Female","Asian",9,45
2013,10,"Female","Asian",1,45
2013,11,"Female","Asian",3,45
2013,12,"Female","Asian",3,45
2014,1,"Female","Asian",6,45
2014,2,"Female","Asian",3,45
2014,3,"Female","Asian",6,45
2014,4,"Female","Asian",5,45
2014,5,"Female","Asian",2,45
2014,6,"Female","Asian",4,45
2014,7,"Female","Asian",3,45
2014,8,"Female","Asian",4,45
2014,9,"Female","Asian",2,45
2014,10,"Female","Asian",2,45
2014,11,"Female","Asian",8,45
2014,12,"Female","Asian",7,45
2015,1,"Female","Asian",4,45
2015,2,"Female","Asian",4,45
2015,3,"Female","Asian",4,45
2015,4,"Female","Asian",2,45
2015,5,"Female","Asian",2,45
2015,6,"Female","Asian",4,45
2015,7,"Female","Asian",4,45
2015,8,"Female","Asian",6,45
2015,9,"Female","Asian",5,45
2015,10,"Female","Asian",4,45
2015,11,"Female","Asian",5,45
2015,12,"Female","Asian",1,45
2016,1,"Female","Asian",4,45
2016,2,"Female","Asian",6,45
2016,3,"Female","Asian",7,45
2016,4,"Female","Asian",5,45
2016,5,"Female","Asian",7,45
2016,6,"Female","Asian",4,45
2016,7,"Female","Asian",5,45
2016,8,"Female","Asian",8,45
2016,9,"Female","Asian",4,45
2016,10,"Female","Asian",3,45
2016,11,"Female","Asian",3,45
2016,12,"Female","Asian",5,45
2017,1,"Female","Asian",5,45
2017,2,"Female","Asian",1,45
2017,3,"Female","Asian",6,45
2017,4,"Female","Asian",7,45
2017,5,"Female","Asian",6,45
2017,6,"Female","Asian",5,45
2017,7,"Female","Asian",5,45
2017,8,"Female","Asian",10,45
2017,9,"Female","Asian",4,45
2017,10,"Female","Asian",3,45
2017,12,"Female","Asian",4,45
2018,1,"Female","Asian",4,45
2018,2,"Female","Asian",4,45
2018,3,"Female","Asian",6,45
2018,4,"Female","Asian",2,45
2018,5,"Female","Asian",8,45
2018,6,"Female","Asian",8,45
2018,7,"Female","Asian",4,45
2018,8,"Female","Asian",7,45
2018,9,"Female","Asian",7,45
2018,10,"Female","Asian",8,45
2018,11,"Female","Asian",7,45
2018,12,"Female","Asian",6,45
2019,1,"Female","Asian",2,45
2019,2,"Female","Asian",3,45
2019,3,"Female","Asian",2,45
2019,4,"Female","Asian",6,45
2019,5,"Female","Asian",2,45
2019,6,"Female","Asian",2,45
2019,7,"Female","Asian",11,45
2019,8,"Female","Asian",5,45
2019,9,"Female","Asian",6,45
2019,10,"Female","Asian",9,45
2019,11,"Female","Asian",6,45
2019,12,"Female","Asian",7,45
2020,1,"Female","Asian",10,45
2020,2,"Female","Asian",5,45
2020,3,"Female","Asian",1,45
2020,4,"Female","Asian",6,45
2020,5,"Female","Asian",9,45
2020,6,"Female","Asian",3,45
2020,7,"Female","Asian",8,45
2020,8,"Female","Asian",5,45
2020,9,"Female","Asian",11,45
2020,10,"Female","Asian",7,45
2020,11,"Female","Asian",11,45
2020,12,"Female","Asian",10,45
2010,8,"Female","Asian",6,50
2010,9,"Female","Asian",8,50
2010,10,"Female","Asian",8,50
2010,11,"Female","Asian",8,50
2010,12,"Female","Asian",6,50
2011,1,"Female","Asian",3,50
2011,2,"Female","Asian",12,50
2011,3,"Female","Asian",6,50
2011,4,"Female","Asian",7,50
2011,5,"Female","Asian",5,50
2011,6,"Female","Asian",8,50
2011,7,"Female","Asian",4,50
2011,8,"Female","Asian",9,50
2011,9,"Female","Asian",6,50
2011,10,"Female","Asian",12,50
2011,11,"Female","Asian",8,50
2011,12,"Female","Asian",7,50
2012,1,"Female","Asian",4,50
2012,2,"Female","Asian",2,50
2012,3,"Female","Asian",4,50
2012,4,"Female","Asian",10,50
2012,5,"Female","Asian",4,50
2012,6,"Female","Asian",5,50
2012,7,"Female","Asian",6,50
2012,8,"Female","Asian",5,50
2012,9,"Female","Asian",3,50
2012,10,"Female","Asian",6,50
2012,11,"Female","Asian",2,50
2012,12,"Female","Asian",6,50
2013,1,"Female","Asian",8,50
2013,2,"Female","Asian",10,50
2013,3,"Female","Asian",11,50
2013,4,"Female","Asian",9,50
2013,5,"Female","Asian",12,50
2013,6,"Female","Asian",2,50
2013,7,"Female","Asian",10,50
2013,8,"Female","Asian",7,50
2013,9,"Female","Asian",7,50
2013,10,"Female","Asian",8,50
2013,11,"Female","Asian",7,50
2013,12,"Female","Asian",6,50
2014,1,"Female","Asian",6,50
2014,2,"Female","Asian",2,50
2014,3,"Female","Asian",4,50
2014,4,"Female","Asian",4,50
2014,5,"Female","Asian",5,50
2014,6,"Female","Asian",12,50
2014,7,"Female","Asian",5,50
2014,8,"Female","Asian",8,50
2014,9,"Female","Asian",10,50
2014,10,"Female","Asian",8,50
2014,11,"Female","Asian",5,50
2014,12,"Female","Asian",5,50
2015,1,"Female","Asian",7,50
2015,2,"Female","Asian",5,50
2015,3,"Female","Asian",13,50
2015,4,"Female","Asian",6,50
2015,5,"Female","Asian",6,50
2015,6,"Female","Asian",5,50
2015,7,"Female","Asian",7,50
2015,8,"Female","Asian",7,50
2015,9,"Female","Asian",2,50
2015,10,"Female","Asian",11,50
2015,11,"Female","Asian",6,50
2015,12,"Female","Asian",4,50
2016,1,"Female","Asian",6,50
2016,2,"Female","Asian",7,50
2016,3,"Female","Asian",6,50
2016,4,"Female","Asian",1,50
2016,5,"Female","Asian",8,50
2016,6,"Female","Asian",5,50
2016,7,"Female","Asian",9,50
2016,8,"Female","Asian",9,50
2016,9,"Female","Asian",10,50
2016,10,"Female","Asian",10,50
2016,11,"Female","Asian",4,50
2016,12,"Female","Asian",9,50
2017,1,"Female","Asian",8,50
2017,2,"Female","Asian",11,50
2017,3,"Female","Asian",5,50
2017,4,"Female","Asian",7,50
2017,5,"Female","Asian",10,50
2017,6,"Female","Asian",6,50
2017,7,"Female","Asian",7,50
2017,8,"Female","Asian",11,50
2017,9,"Female","Asian",2,50
2017,10,"Female","Asian",11,50
2017,11,"Female","Asian",10,50
2017,12,"Female","Asian",7,50
2018,1,"Female","Asian",8,50
2018,2,"Female","Asian",7,50
2018,3,"Female","Asian",6,50
2018,4,"Female","Asian",8,50
2018,5,"Female","Asian",7,50
2018,6,"Female","Asian",6,50
2018,7,"Female","Asian",7,50
2018,8,"Female","Asian",1,50
2018,9,"Female","Asian",9,50
2018,10,"Female","Asian",8,50
2018,11,"Female","Asian",11,50
2018,12,"Female","Asian",12,50
2019,1,"Female","Asian",10,50
2019,2,"Female","Asian",5,50
2019,3,"Female","Asian",4,50
2019,4,"Female","Asian",4,50
2019,5,"Female","Asian",5,50
2019,6,"Female","Asian",7,50
2019,7,"Female","Asian",8,50
2019,8,"Female","Asian",8,50
2019,9,"Female","Asian",12,50
2019,10,"Female","Asian",8,50
2019,11,"Female","Asian",7,50
2019,12,"Female","Asian",7,50
2020,1,"Female","Asian",7,50
2020,2,"Female","Asian",9,50
2020,3,"Female","Asian",6,50
2020,4,"Female","Asian",9,50
2020,5,"Female","Asian",4,50
2020,6,"Female","Asian",7,50
2020,7,"Female","Asian",15,50
2020,8,"Female","Asian",17,50
2020,9,"Female","Asian",12,50
2020,10,"Female","Asian",10,50
2020,11,"Female","Asian",5,50
2020,12,"Female","Asian",10,50
2010,8,"Female","Asian",4,55
2010,9,"Female","Asian",8,55
2010,10,"Female","Asian",9,55
2010,11,"Female","Asian",8,55
2010,12,"Female","Asian",9,55
2011,1,"Female","Asian",8,55
2011,2,"Female","Asian",5,55
2011,3,"Female","Asian",12,55
2011,4,"Female","Asian",12,55
2011,5,"Female","Asian",14,55
2011,6,"Female","Asian",13,55
2011,7,"Female","Asian",6,55
2011,8,"Female","Asian",8,55
2011,9,"Female","Asian",9,55
2011,10,"Female","Asian",10,55
2011,11,"Female","Asian",15,55
2011,12,"Female","Asian",11,55
2012,1,"Female","Asian",8,55
2012,2,"Female","Asian",4,55
2012,3,"Female","Asian",14,55
2012,4,"Female","Asian",11,55
2012,5,"Female","Asian",15,55
2012,6,"Female","Asian",11,55
2012,7,"Female","Asian",5,55
2012,8,"Female","Asian",12,55
2012,9,"Female","Asian",11,55
2012,10,"Female","Asian",9,55
2012,11,"Female","Asian",10,55
2012,12,"Female","Asian",10,55
2013,1,"Female","Asian",11,55
2013,2,"Female","Asian",9,55
2013,3,"Female","Asian",8,55
2013,4,"Female","Asian",8,55
2013,5,"Female","Asian",12,55
2013,6,"Female","Asian",10,55
2013,7,"Female","Asian",5,55
2013,8,"Female","Asian",13,55
2013,9,"Female","Asian",8,55
2013,10,"Female","Asian",16,55
2013,11,"Female","Asian",12,55
2013,12,"Female","Asian",5,55
2014,1,"Female","Asian",7,55
2014,2,"Female","Asian",9,55
2014,3,"Female","Asian",11,55
2014,4,"Female","Asian",13,55
2014,5,"Female","Asian",12,55
2014,6,"Female","Asian",10,55
2014,7,"Female","Asian",9,55
2014,8,"Female","Asian",11,55
2014,9,"Female","Asian",7,55
2014,10,"Female","Asian",14,55
2014,11,"Female","Asian",6,55
2014,12,"Female","Asian",7,55
2015,1,"Female","Asian",9,55
2015,2,"Female","Asian",10,55
2015,3,"Female","Asian",7,55
2015,4,"Female","Asian",8,55
2015,5,"Female","Asian",8,55
2015,6,"Female","Asian",9,55
2015,7,"Female","Asian",9,55
2015,8,"Female","Asian",8,55
2015,9,"Female","Asian",11,55
2015,10,"Female","Asian",13,55
2015,11,"Female","Asian",6,55
2015,12,"Female","Asian",12,55
2016,1,"Female","Asian",8,55
2016,2,"Female","Asian",4,55
2016,3,"Female","Asian",18,55
2016,4,"Female","Asian",15,55
2016,5,"Female","Asian",11,55
2016,6,"Female","Asian",8,55
2016,7,"Female","Asian",10,55
2016,8,"Female","Asian",15,55
2016,9,"Female","Asian",10,55
2016,10,"Female","Asian",8,55
2016,11,"Female","Asian",8,55
2016,12,"Female","Asian",7,55
2017,1,"Female","Asian",13,55
2017,2,"Female","Asian",10,55
2017,3,"Female","Asian",14,55
2017,4,"Female","Asian",16,55
2017,5,"Female","Asian",14,55
2017,6,"Female","Asian",10,55
2017,7,"Female","Asian",11,55
2017,8,"Female","Asian",6,55
2017,9,"Female","Asian",10,55
2017,10,"Female","Asian",11,55
2017,11,"Female","Asian",10,55
2017,12,"Female","Asian",16,55
2018,1,"Female","Asian",13,55
2018,2,"Female","Asian",9,55
2018,3,"Female","Asian",10,55
2018,4,"Female","Asian",8,55
2018,5,"Female","Asian",17,55
2018,6,"Female","Asian",11,55
2018,7,"Female","Asian",13,55
2018,8,"Female","Asian",9,55
2018,9,"Female","Asian",10,55
2018,10,"Female","Asian",11,55
2018,11,"Female","Asian",15,55
2018,12,"Female","Asian",13,55
2019,1,"Female","Asian",10,55
2019,2,"Female","Asian",9,55
2019,3,"Female","Asian",6,55
2019,4,"Female","Asian",10,55
2019,5,"Female","Asian",14,55
2019,6,"Female","Asian",12,55
2019,7,"Female","Asian",13,55
2019,8,"Female","Asian",7,55
2019,9,"Female","Asian",3,55
2019,10,"Female","Asian",13,55
2019,11,"Female","Asian",8,55
2019,12,"Female","Asian",8,55
2020,1,"Female","Asian",11,55
2020,2,"Female","Asian",10,55
2020,3,"Female","Asian",12,55
2020,4,"Female","Asian",10,55
2020,5,"Female","Asian",15,55
2020,6,"Female","Asian",22,55
2020,7,"Female","Asian",17,55
2020,8,"Female","Asian",16,55
2020,9,"Female","Asian",12,55
2020,10,"Female","Asian",6,55
2020,11,"Female","Asian",12,55
2020,12,"Female","Asian",16,55
2010,8,"Female","Asian",16,60
2010,9,"Female","Asian",17,60
2010,10,"Female","Asian",14,60
2010,11,"Female","Asian",21,60
2010,12,"Female","Asian",17,60
2011,1,"Female","Asian",18,60
2011,2,"Female","Asian",15,60
2011,3,"Female","Asian",22,60
2011,4,"Female","Asian",15,60
2011,5,"Female","Asian",9,60
2011,6,"Female","Asian",20,60
2011,7,"Female","Asian",15,60
2011,8,"Female","Asian",15,60
2011,9,"Female","Asian",21,60
2011,10,"Female","Asian",9,60
2011,11,"Female","Asian",17,60
2011,12,"Female","Asian",10,60
2012,1,"Female","Asian",13,60
2012,2,"Female","Asian",14,60
2012,3,"Female","Asian",10,60
2012,4,"Female","Asian",9,60
2012,5,"Female","Asian",15,60
2012,6,"Female","Asian",16,60
2012,7,"Female","Asian",17,60
2012,8,"Female","Asian",21,60
2012,9,"Female","Asian",12,60
2012,10,"Female","Asian",11,60
2012,11,"Female","Asian",11,60
2012,12,"Female","Asian",9,60
2013,1,"Female","Asian",10,60
2013,2,"Female","Asian",13,60
2013,3,"Female","Asian",11,60
2013,4,"Female","Asian",17,60
2013,5,"Female","Asian",11,60
2013,6,"Female","Asian",13,60
2013,7,"Female","Asian",13,60
2013,8,"Female","Asian",15,60
2013,9,"Female","Asian",13,60
2013,10,"Female","Asian",12,60
2013,11,"Female","Asian",14,60
2013,12,"Female","Asian",23,60
2014,1,"Female","Asian",9,60
2014,2,"Female","Asian",11,60
2014,3,"Female","Asian",12,60
2014,4,"Female","Asian",13,60
2014,5,"Female","Asian",10,60
2014,6,"Female","Asian",15,60
2014,7,"Female","Asian",24,60
2014,8,"Female","Asian",14,60
2014,9,"Female","Asian",8,60
2014,10,"Female","Asian",10,60
2014,11,"Female","Asian",14,60
2014,12,"Female","Asian",19,60
2015,1,"Female","Asian",9,60
2015,2,"Female","Asian",8,60
2015,3,"Female","Asian",16,60
2015,4,"Female","Asian",20,60
2015,5,"Female","Asian",18,60
2015,6,"Female","Asian",11,60
2015,7,"Female","Asian",17,60
2015,8,"Female","Asian",18,60
2015,9,"Female","Asian",16,60
2015,10,"Female","Asian",14,60
2015,11,"Female","Asian",5,60
2015,12,"Female","Asian",12,60
2016,1,"Female","Asian",19,60
2016,2,"Female","Asian",16,60
2016,3,"Female","Asian",13,60
2016,4,"Female","Asian",18,60
2016,5,"Female","Asian",16,60
2016,6,"Female","Asian",16,60
2016,7,"Female","Asian",18,60
2016,8,"Female","Asian",15,60
2016,9,"Female","Asian",14,60
2016,10,"Female","Asian",13,60
2016,11,"Female","Asian",17,60
2016,12,"Female","Asian",14,60
2017,1,"Female","Asian",20,60
2017,2,"Female","Asian",13,60
2017,3,"Female","Asian",15,60
2017,4,"Female","Asian",20,60
2017,5,"Female","Asian",15,60
2017,6,"Female","Asian",25,60
2017,7,"Female","Asian",13,60
2017,8,"Female","Asian",18,60
2017,9,"Female","Asian",14,60
2017,10,"Female","Asian",10,60
2017,11,"Female","Asian",18,60
2017,12,"Female","Asian",14,60
2018,1,"Female","Asian",23,60
2018,2,"Female","Asian",19,60
2018,3,"Female","Asian",16,60
2018,4,"Female","Asian",11,60
2018,5,"Female","Asian",15,60
2018,6,"Female","Asian",12,60
2018,7,"Female","Asian",20,60
2018,8,"Female","Asian",9,60
2018,9,"Female","Asian",10,60
2018,10,"Female","Asian",10,60
2018,11,"Female","Asian",19,60
2018,12,"Female","Asian",19,60
2019,1,"Female","Asian",15,60
2019,2,"Female","Asian",22,60
2019,3,"Female","Asian",15,60
2019,4,"Female","Asian",9,60
2019,5,"Female","Asian",19,60
2019,6,"Female","Asian",16,60
2019,7,"Female","Asian",16,60
2019,8,"Female","Asian",20,60
2019,9,"Female","Asian",14,60
2019,10,"Female","Asian",9,60
2019,11,"Female","Asian",13,60
2019,12,"Female","Asian",13,60
2020,1,"Female","Asian",13,60
2020,2,"Female","Asian",12,60
2020,3,"Female","Asian",23,60
2020,4,"Female","Asian",16,60
2020,5,"Female","Asian",21,60
2020,6,"Female","Asian",23,60
2020,7,"Female","Asian",21,60
2020,8,"Female","Asian",19,60
2020,9,"Female","Asian",16,60
2020,10,"Female","Asian",16,60
2020,11,"Female","Asian",16,60
2020,12,"Female","Asian",31,60
2010,8,"Female","Asian",13,65
2010,9,"Female","Asian",17,65
2010,10,"Female","Asian",12,65
2010,11,"Female","Asian",21,65
2010,12,"Female","Asian",20,65
2011,1,"Female","Asian",23,65
2011,2,"Female","Asian",18,65
2011,3,"Female","Asian",23,65
2011,4,"Female","Asian",21,65
2011,5,"Female","Asian",18,65
2011,6,"Female","Asian",16,65
2011,7,"Female","Asian",17,65
2011,8,"Female","Asian",16,65
2011,9,"Female","Asian",28,65
2011,10,"Female","Asian",30,65
2011,11,"Female","Asian",14,65
2011,12,"Female","Asian",17,65
2012,1,"Female","Asian",15,65
2012,2,"Female","Asian",18,65
2012,3,"Female","Asian",16,65
2012,4,"Female","Asian",20,65
2012,5,"Female","Asian",18,65
2012,6,"Female","Asian",22,65
2012,7,"Female","Asian",19,65
