"Year","Month","sex","race","age_x","obitos"
2011,2,"Female","Brown",50,17
2011,2,"Female","Brown",55,40
2011,2,"Female","Brown",60,40
2011,2,"Female","Brown",65,46
2011,2,"Female","Brown",70,56
2011,2,"Female","Brown",75,57
2011,2,"Female","Brown",80,183
2011,2,"Male","Brown",0,67
2011,2,"Male","Brown",5,8
2011,2,"Male","Brown",10,11
2011,2,"Male","Brown",15,28
2011,2,"Male","Brown",20,45
2011,2,"Male","Brown",25,41
2011,2,"Male","Brown",30,34
2011,2,"Male","Brown",35,42
2011,2,"Male","Brown",40,33
2011,2,"Male","Brown",45,48
2011,2,"Male","Brown",50,53
2011,2,"Male","Brown",55,49
2011,2,"Male","Brown",60,53
2011,2,"Male","Brown",65,68
2011,2,"Male","Brown",70,88
2011,2,"Male","Brown",75,100
2011,2,"Male","Brown",80,173
2011,2,"Female","Indigenous",10,1
2011,2,"Female","Indigenous",25,1
2011,2,"Female","Indigenous",80,1
2011,2,"Male","Indigenous",0,4
2011,2,"Male","Indigenous",35,1
2011,2,"Male","Indigenous",50,1
2011,2,"Male","Indigenous",60,1
2011,2,"Male","Indigenous",70,2
2011,2,"Male","Indigenous",75,1
2011,2,"Male","Indigenous",80,1
2011,2,"Female","White",0,19
2011,2,"Female","White",10,3
2011,2,"Female","White",15,1
2011,2,"Female","White",20,3
2011,2,"Female","White",25,5
2011,2,"Female","White",35,4
2011,2,"Female","White",40,5
2011,2,"Female","White",45,7
2011,2,"Female","White",50,5
2011,2,"Female","White",55,9
2011,2,"Female","White",60,18
2011,2,"Female","White",65,13
2011,2,"Female","White",70,25
2011,2,"Female","White",75,36
2011,2,"Female","White",80,94
2011,2,"Male","White",0,21
2011,2,"Male","White",5,1
2011,2,"Male","White",10,2
2011,2,"Male","White",15,6
2011,2,"Male","White",20,1
2011,2,"Male","White",25,10
2011,2,"Male","White",30,6
2011,2,"Male","White",35,8
2011,2,"Male","White",40,3
2011,2,"Male","White",45,10
2011,2,"Male","White",50,10
2011,2,"Male","White",55,10
2011,2,"Male","White",60,10
2011,2,"Male","White",65,23
2011,2,"Male","White",70,25
2011,2,"Male","White",75,29
2011,2,"Male","White",80,84
2011,3,"Female","Asian",60,1
2011,3,"Female","Asian",70,1
2011,3,"Female","Asian",80,1
2011,3,"Male","Asian",40,1
2011,3,"Male","Asian",55,1
2011,3,"Male","Asian",70,1
2011,3,"Male","Asian",75,4
2011,3,"Male","Asian",80,1
2011,3,"Female","Black",0,3
2011,3,"Female","Black",20,2
2011,3,"Female","Black",25,4
2011,3,"Female","Black",30,3
2011,3,"Female","Black",35,4
2011,3,"Female","Black",40,2
2011,3,"Female","Black",45,8
2011,3,"Female","Black",50,7
2011,3,"Female","Black",55,15
2011,3,"Female","Black",60,14
2011,3,"Female","Black",65,11
2011,3,"Female","Black",70,16
2011,3,"Female","Black",75,9
2011,3,"Female","Black",80,35
2011,3,"Male","Black",0,2
2011,3,"Male","Black",10,1
2011,3,"Male","Black",15,7
2011,3,"Male","Black",20,17
2011,3,"Male","Black",25,10
2011,3,"Male","Black",30,9
2011,3,"Male","Black",35,7
2011,3,"Male","Black",40,8
2011,3,"Male","Black",45,10
2011,3,"Male","Black",50,21
2011,3,"Male","Black",55,16
2011,3,"Male","Black",60,17
2011,3,"Male","Black",65,15
2011,3,"Male","Black",70,25
2011,3,"Male","Black",75,15
2011,3,"Male","Black",80,40
2011,3,"Female","Brown",0,72
2011,3,"Female","Brown",5,3
2011,3,"Female","Brown",10,5
2011,3,"Female","Brown",15,16
2011,3,"Female","Brown",20,19
2011,3,"Female","Brown",25,10
2011,3,"Female","Brown",30,12
2011,3,"Female","Brown",35,12
2011,3,"Female","Brown",40,26
2011,3,"Female","Brown",45,21
2011,3,"Female","Brown",50,24
2011,3,"Female","Brown",55,42
2011,3,"Female","Brown",60,41
2011,3,"Female","Brown",65,54
2011,3,"Female","Brown",70,67
2011,3,"Female","Brown",75,56
2011,3,"Female","Brown",80,175
2011,3,"Male","Brown",0,82
2011,3,"Male","Brown",5,7
2011,3,"Male","Brown",10,7
2011,3,"Male","Brown",15,21
2011,3,"Male","Brown",20,33
2011,3,"Male","Brown",25,60
2011,3,"Male","Brown",30,49
2011,3,"Male","Brown",35,48
2011,3,"Male","Brown",40,45
2011,3,"Male","Brown",45,50
2011,3,"Male","Brown",50,54
2011,3,"Male","Brown",55,68
2011,3,"Male","Brown",60,56
2011,3,"Male","Brown",65,74
2011,3,"Male","Brown",70,89
2011,3,"Male","Brown",75,74
2011,3,"Male","Brown",80,181
2011,3,"Female","Indigenous",0,1
2011,3,"Female","Indigenous",5,1
2011,3,"Female","Indigenous",15,1
2011,3,"Female","Indigenous",20,1
2011,3,"Female","Indigenous",30,1
2011,3,"Male","Indigenous",0,5
2011,3,"Male","Indigenous",20,1
2011,3,"Male","Indigenous",45,1
2011,3,"Male","Indigenous",50,1
2011,3,"Male","Indigenous",65,1
2011,3,"Male","Indigenous",70,1
2011,3,"Male","Indigenous",75,2
2011,3,"Male","Indigenous",80,2
2011,3,"Female","White",0,19
2011,3,"Female","White",5,2
2011,3,"Female","White",20,7
2011,3,"Female","White",25,2
2011,3,"Female","White",30,6
2011,3,"Female","White",35,6
2011,3,"Female","White",40,6
2011,3,"Female","White",45,5
2011,3,"Female","White",50,8
2011,3,"Female","White",55,8
2011,3,"Female","White",60,9
2011,3,"Female","White",65,19
2011,3,"Female","White",70,27
2011,3,"Female","White",75,28
2011,3,"Female","White",80,85
2011,3,"Male","White",0,30
2011,3,"Male","White",5,3
2011,3,"Male","White",10,4
2011,3,"Male","White",15,4
2011,3,"Male","White",20,9
2011,3,"Male","White",25,9
2011,3,"Male","White",30,11
2011,3,"Male","White",35,14
2011,3,"Male","White",40,7
2011,3,"Male","White",45,10
2011,3,"Male","White",50,9
2011,3,"Male","White",55,12
2011,3,"Male","White",60,16
2011,3,"Male","White",65,26
2011,3,"Male","White",70,33
2011,3,"Male","White",75,29
2011,3,"Male","White",80,66
2011,4,"Female","Asian",45,1
2011,4,"Female","Asian",80,1
2011,4,"Male","Asian",60,1
2011,4,"Male","Asian",65,2
2011,4,"Female","Black",0,1
2011,4,"Female","Black",15,1
2011,4,"Female","Black",20,2
2011,4,"Female","Black",25,3
2011,4,"Female","Black",35,2
2011,4,"Female","Black",40,6
2011,4,"Female","Black",45,4
2011,4,"Female","Black",50,7
2011,4,"Female","Black",55,7
2011,4,"Female","Black",60,5
2011,4,"Female","Black",65,8
2011,4,"Female","Black",70,13
2011,4,"Female","Black",75,4
2011,4,"Female","Black",80,30
2011,4,"Male","Black",0,7
2011,4,"Male","Black",10,3
2011,4,"Male","Black",15,8
2011,4,"Male","Black",20,2
2011,4,"Male","Black",25,4
2011,4,"Male","Black",30,7
2011,4,"Male","Black",35,8
2011,4,"Male","Black",40,6
2011,4,"Male","Black",45,9
2011,4,"Male","Black",50,12
2011,4,"Male","Black",55,10
2011,4,"Male","Black",60,14
2011,4,"Male","Black",65,15
2011,4,"Male","Black",70,20
2011,4,"Male","Black",75,16
2011,4,"Male","Black",80,30
2011,4,"Female","Brown",0,61
2011,4,"Female","Brown",5,6
2011,4,"Female","Brown",10,5
2011,4,"Female","Brown",15,17
2011,4,"Female","Brown",20,5
2011,4,"Female","Brown",25,14
2011,4,"Female","Brown",30,11
2011,4,"Female","Brown",35,9
2011,4,"Female","Brown",40,19
2011,4,"Female","Brown",45,25
2011,4,"Female","Brown",50,38
2011,4,"Female","Brown",55,49
2011,4,"Female","Brown",60,43
2011,4,"Female","Brown",65,37
2011,4,"Female","Brown",70,43
2011,4,"Female","Brown",75,57
2011,4,"Female","Brown",80,129
2011,4,"Male","Brown",0,63
2011,4,"Male","Brown",5,6
2011,4,"Male","Brown",10,10
2011,4,"Male","Brown",15,20
2011,4,"Male","Brown",20,44
2011,4,"Male","Brown",25,50
2011,4,"Male","Brown",30,32
2011,4,"Male","Brown",35,35
2011,4,"Male","Brown",40,30
2011,4,"Male","Brown",45,42
2011,4,"Male","Brown",50,53
2011,4,"Male","Brown",55,56
2011,4,"Male","Brown",60,67
2011,4,"Male","Brown",65,80
2011,4,"Male","Brown",70,92
2011,4,"Male","Brown",75,77
2011,4,"Male","Brown",80,148
2011,4,"Female","Indigenous",0,1
2011,4,"Female","Indigenous",45,1
2011,4,"Female","Indigenous",60,1
2011,4,"Female","Indigenous",65,1
2011,4,"Female","Indigenous",75,2
2011,4,"Female","Indigenous",80,1
2011,4,"Male","Indigenous",0,3
2011,4,"Male","Indigenous",5,1
2011,4,"Male","Indigenous",10,1
2011,4,"Male","Indigenous",25,1
2011,4,"Male","Indigenous",70,1
2011,4,"Male","Indigenous",75,1
2011,4,"Female","White",0,19
2011,4,"Female","White",5,1
2011,4,"Female","White",10,4
2011,4,"Female","White",15,5
2011,4,"Female","White",20,6
2011,4,"Female","White",25,5
2011,4,"Female","White",30,6
2011,4,"Female","White",35,11
2011,4,"Female","White",40,5
2011,4,"Female","White",45,6
2011,4,"Female","White",50,12
2011,4,"Female","White",55,17
2011,4,"Female","White",60,16
2011,4,"Female","White",65,15
2011,4,"Female","White",70,21
2011,4,"Female","White",75,28
2011,4,"Female","White",80,80
2011,4,"Male","White",0,24
2011,4,"Male","White",5,2
2011,4,"Male","White",10,2
2011,4,"Male","White",15,2
2011,4,"Male","White",20,14
2011,4,"Male","White",25,9
2011,4,"Male","White",30,12
2011,4,"Male","White",35,10
2011,4,"Male","White",40,5
2011,4,"Male","White",45,10
2011,4,"Male","White",50,8
2011,4,"Male","White",55,10
2011,4,"Male","White",60,23
2011,4,"Male","White",65,16
2011,4,"Male","White",70,25
2011,4,"Male","White",75,32
2011,4,"Male","White",80,88
2011,5,"Female","Asian",20,1
2011,5,"Female","Asian",75,1
2011,5,"Female","Asian",80,1
2011,5,"Male","Asian",40,1
2011,5,"Male","Asian",80,1
2011,5,"Female","Black",0,3
2011,5,"Female","Black",15,2
2011,5,"Female","Black",20,2
2011,5,"Female","Black",25,4
2011,5,"Female","Black",30,2
2011,5,"Female","Black",35,6
2011,5,"Female","Black",40,6
2011,5,"Female","Black",45,5
2011,5,"Female","Black",50,9
2011,5,"Female","Black",55,7
2011,5,"Female","Black",60,4
2011,5,"Female","Black",65,6
2011,5,"Female","Black",70,9
2011,5,"Female","Black",75,11
2011,5,"Female","Black",80,20
2011,5,"Male","Black",0,3
2011,5,"Male","Black",5,2
2011,5,"Male","Black",15,4
2011,5,"Male","Black",20,10
2011,5,"Male","Black",25,14
2011,5,"Male","Black",30,4
2011,5,"Male","Black",35,5
2011,5,"Male","Black",40,4
2011,5,"Male","Black",45,6
2011,5,"Male","Black",50,10
2011,5,"Male","Black",55,4
2011,5,"Male","Black",60,14
2011,5,"Male","Black",65,15
2011,5,"Male","Black",70,19
2011,5,"Male","Black",75,17
2011,5,"Male","Black",80,36
2011,5,"Female","Brown",0,65
2011,5,"Female","Brown",5,7
2011,5,"Female","Brown",10,4
2011,5,"Female","Brown",15,12
2011,5,"Female","Brown",20,13
2011,5,"Female","Brown",25,13
2011,5,"Female","Brown",30,14
2011,5,"Female","Brown",35,23
2011,5,"Female","Brown",40,18
2011,5,"Female","Brown",45,31
2011,5,"Female","Brown",50,32
2011,5,"Female","Brown",55,46
2011,5,"Female","Brown",60,56
2011,5,"Female","Brown",65,44
2011,5,"Female","Brown",70,61
2011,5,"Female","Brown",75,62
2011,5,"Female","Brown",80,165
2011,5,"Male","Brown",0,63
2011,5,"Male","Brown",5,5
2011,5,"Male","Brown",10,5
2011,5,"Male","Brown",15,29
2011,5,"Male","Brown",20,51
2011,5,"Male","Brown",25,59
2011,5,"Male","Brown",30,42
2011,5,"Male","Brown",35,41
2011,5,"Male","Brown",40,41
2011,5,"Male","Brown",45,51
2011,5,"Male","Brown",50,45
2011,5,"Male","Brown",55,71
2011,5,"Male","Brown",60,57
2011,5,"Male","Brown",65,94
2011,5,"Male","Brown",70,105
2011,5,"Male","Brown",75,69
2011,5,"Male","Brown",80,162
2011,5,"Female","Indigenous",0,8
2011,5,"Female","Indigenous",15,1
2011,5,"Female","Indigenous",45,1
2011,5,"Male","Indigenous",0,4
2011,5,"Male","Indigenous",45,1
2011,5,"Male","Indigenous",80,2
2011,5,"Female","White",0,18
2011,5,"Female","White",5,2
2011,5,"Female","White",10,1
2011,5,"Female","White",15,5
2011,5,"Female","White",20,1
2011,5,"Female","White",25,2
2011,5,"Female","White",30,5
2011,5,"Female","White",35,7
2011,5,"Female","White",40,8
2011,5,"Female","White",45,7
2011,5,"Female","White",50,12
2011,5,"Female","White",55,7
2011,5,"Female","White",60,12
2011,5,"Female","White",65,18
2011,5,"Female","White",70,20
2011,5,"Female","White",75,26
2011,5,"Female","White",80,95
2011,5,"Male","White",0,13
2011,5,"Male","White",5,3
2011,5,"Male","White",10,3
2011,5,"Male","White",15,1
2011,5,"Male","White",20,12
2011,5,"Male","White",25,10
2011,5,"Male","White",30,10
2011,5,"Male","White",35,14
2011,5,"Male","White",40,6
2011,5,"Male","White",45,12
2011,5,"Male","White",50,14
2011,5,"Male","White",55,8
2011,5,"Male","White",60,22
2011,5,"Male","White",65,19
2011,5,"Male","White",70,33
2011,5,"Male","White",75,29
2011,5,"Male","White",80,78
2011,6,"Male","Asian",45,1
2011,6,"Male","Asian",55,1
2011,6,"Male","Asian",70,1
2011,6,"Male","Asian",80,1
2011,6,"Female","Black",0,3
2011,6,"Female","Black",20,3
2011,6,"Female","Black",25,4
2011,6,"Female","Black",30,3
2011,6,"Female","Black",35,3
2011,6,"Female","Black",40,2
2011,6,"Female","Black",45,5
2011,6,"Female","Black",50,7
2011,6,"Female","Black",55,3
2011,6,"Female","Black",60,10
2011,6,"Female","Black",65,7
2011,6,"Female","Black",70,9
2011,6,"Female","Black",75,10
2011,6,"Female","Black",80,21
2011,6,"Male","Black",0,5
2011,6,"Male","Black",15,6
2011,6,"Male","Black",20,10
2011,6,"Male","Black",25,14
2011,6,"Male","Black",30,7
2011,6,"Male","Black",35,7
2011,6,"Male","Black",40,13
2011,6,"Male","Black",45,10
2011,6,"Male","Black",50,9
2011,6,"Male","Black",55,17
2011,6,"Male","Black",60,9
2011,6,"Male","Black",65,19
2011,6,"Male","Black",70,19
2011,6,"Male","Black",75,18
2011,6,"Male","Black",80,32
2011,6,"Female","Brown",0,40
2011,6,"Female","Brown",5,4
2011,6,"Female","Brown",10,3
2011,6,"Female","Brown",15,4
2011,6,"Female","Brown",20,8
2011,6,"Female","Brown",25,21
2011,6,"Female","Brown",30,15
2011,6,"Female","Brown",35,13
2011,6,"Female","Brown",40,17
2011,6,"Female","Brown",45,23
2011,6,"Female","Brown",50,24
2011,6,"Female","Brown",55,18
2011,6,"Female","Brown",60,38
2011,6,"Female","Brown",65,49
2011,6,"Female","Brown",70,54
2011,6,"Female","Brown",75,45
2011,6,"Female","Brown",80,132
2011,6,"Male","Brown",0,65
2011,6,"Male","Brown",5,6
2011,6,"Male","Brown",10,9
2011,6,"Male","Brown",15,33
2011,6,"Male","Brown",20,46
2011,6,"Male","Brown",25,54
2011,6,"Male","Brown",30,43
2011,6,"Male","Brown",35,58
2011,6,"Male","Brown",40,45
2011,6,"Male","Brown",45,51
2011,6,"Male","Brown",50,52
2011,6,"Male","Brown",55,55
2011,6,"Male","Brown",60,66
2011,6,"Male","Brown",65,60
2011,6,"Male","Brown",70,82
2011,6,"Male","Brown",75,88
2011,6,"Male","Brown",80,173
2011,6,"Female","Indigenous",0,5
2011,6,"Female","Indigenous",20,1
2011,6,"Female","Indigenous",80,1
2011,6,"Male","Indigenous",0,3
2011,6,"Male","Indigenous",20,1
2011,6,"Male","Indigenous",45,1
2011,6,"Male","Indigenous",65,1
2011,6,"Female","White",0,13
2011,6,"Female","White",10,1
2011,6,"Female","White",15,2
2011,6,"Female","White",20,1
2011,6,"Female","White",25,4
2011,6,"Female","White",30,2
2011,6,"Female","White",35,7
2011,6,"Female","White",40,2
2011,6,"Female","White",45,9
2011,6,"Female","White",50,6
2011,6,"Female","White",55,16
2011,6,"Female","White",60,11
2011,6,"Female","White",65,16
2011,6,"Female","White",70,23
2011,6,"Female","White",75,29
2011,6,"Female","White",80,66
2011,6,"Male","White",0,22
2011,6,"Male","White",5,2
2011,6,"Male","White",10,3
2011,6,"Male","White",15,7
2011,6,"Male","White",20,13
2011,6,"Male","White",25,8
2011,6,"Male","White",30,11
2011,6,"Male","White",35,7
2011,6,"Male","White",40,12
2011,6,"Male","White",45,14
2011,6,"Male","White",50,15
2011,6,"Male","White",55,8
2011,6,"Male","White",60,16
2011,6,"Male","White",65,18
2011,6,"Male","White",70,23
2011,6,"Male","White",75,22
2011,6,"Male","White",80,66
2011,7,"Female","Asian",55,1
2011,7,"Female","Asian",75,2
2011,7,"Female","Asian",80,1
2011,7,"Male","Asian",70,1
2011,7,"Male","Asian",75,1
2011,7,"Male","Asian",80,3
2011,7,"Female","Black",5,1
2011,7,"Female","Black",25,4
2011,7,"Female","Black",30,1
2011,7,"Female","Black",35,3
2011,7,"Female","Black",40,2
2011,7,"Female","Black",45,3
2011,7,"Female","Black",50,4
2011,7,"Female","Black",55,10
2011,7,"Female","Black",60,5
2011,7,"Female","Black",65,4
2011,7,"Female","Black",70,9
2011,7,"Female","Black",75,9
2011,7,"Female","Black",80,19
2011,7,"Male","Black",0,1
2011,7,"Male","Black",5,1
2011,7,"Male","Black",10,2
2011,7,"Male","Black",15,7
2011,7,"Male","Black",20,10
2011,7,"Male","Black",25,14
2011,7,"Male","Black",30,10
2011,7,"Male","Black",35,5
2011,7,"Male","Black",40,5
2011,7,"Male","Black",45,11
2011,7,"Male","Black",50,8
2011,7,"Male","Black",55,10
2011,7,"Male","Black",60,9
2011,7,"Male","Black",65,12
2011,7,"Male","Black",70,15
2011,7,"Male","Black",75,15
2011,7,"Male","Black",80,27
2011,7,"Female","Brown",0,48
2011,7,"Female","Brown",5,8
2011,7,"Female","Brown",10,4
2011,7,"Female","Brown",15,11
2011,7,"Female","Brown",20,9
2011,7,"Female","Brown",25,17
2011,7,"Female","Brown",30,19
2011,7,"Female","Brown",35,11
2011,7,"Female","Brown",40,23
2011,7,"Female","Brown",45,28
2011,7,"Female","Brown",50,36
2011,7,"Female","Brown",55,46
2011,7,"Female","Brown",60,40
2011,7,"Female","Brown",65,55
2011,7,"Female","Brown",70,61
2011,7,"Female","Brown",75,64
2011,7,"Female","Brown",80,127
2011,7,"Male","Brown",0,67
2011,7,"Male","Brown",5,3
2011,7,"Male","Brown",10,9
2011,7,"Male","Brown",15,35
2011,7,"Male","Brown",20,63
2011,7,"Male","Brown",25,45
2011,7,"Male","Brown",30,54
2011,7,"Male","Brown",35,40
2011,7,"Male","Brown",40,50
2011,7,"Male","Brown",45,41
2011,7,"Male","Brown",50,52
2011,7,"Male","Brown",55,65
2011,7,"Male","Brown",60,63
2011,7,"Male","Brown",65,59
2011,7,"Male","Brown",70,83
2011,7,"Male","Brown",75,81
2011,7,"Male","Brown",80,175
2011,7,"Female","Indigenous",0,3
2011,7,"Female","Indigenous",30,1
2011,7,"Female","Indigenous",65,1
2011,7,"Female","Indigenous",70,1
2011,7,"Female","Indigenous",80,2
2011,7,"Male","Indigenous",0,2
2011,7,"Male","Indigenous",25,1
2011,7,"Male","Indigenous",45,1
2011,7,"Male","Indigenous",60,1
2011,7,"Male","Indigenous",80,1
2011,7,"Female","White",0,17
2011,7,"Female","White",5,1
2011,7,"Female","White",10,1
2011,7,"Female","White",15,5
2011,7,"Female","White",20,4
2011,7,"Female","White",25,3
2011,7,"Female","White",30,6
2011,7,"Female","White",35,2
2011,7,"Female","White",40,6
2011,7,"Female","White",45,6
2011,7,"Female","White",50,7
2011,7,"Female","White",55,7
2011,7,"Female","White",60,17
2011,7,"Female","White",65,16
2011,7,"Female","White",70,20
2011,7,"Female","White",75,21
2011,7,"Female","White",80,74
2011,7,"Male","White",0,19
2011,7,"Male","White",5,3
2011,7,"Male","White",10,3
2011,7,"Male","White",15,2
2011,7,"Male","White",20,10
2011,7,"Male","White",25,10
2011,7,"Male","White",30,18
2011,7,"Male","White",35,10
2011,7,"Male","White",40,6
2011,7,"Male","White",45,10
2011,7,"Male","White",50,12
2011,7,"Male","White",55,12
2011,7,"Male","White",60,19
2011,7,"Male","White",65,22
2011,7,"Male","White",70,25
2011,7,"Male","White",75,32
2011,7,"Male","White",80,85
2011,8,"Female","Asian",75,1
2011,8,"Male","Asian",65,1
2011,8,"Male","Asian",70,1
2011,8,"Male","Asian",75,1
2011,8,"Female","Black",0,2
2011,8,"Female","Black",5,2
2011,8,"Female","Black",15,1
2011,8,"Female","Black",20,1
2011,8,"Female","Black",25,1
2011,8,"Female","Black",30,2
2011,8,"Female","Black",35,5
2011,8,"Female","Black",45,5
2011,8,"Female","Black",50,9
2011,8,"Female","Black",55,7
2011,8,"Female","Black",60,6
2011,8,"Female","Black",65,4
2011,8,"Female","Black",70,6
2011,8,"Female","Black",75,13
2011,8,"Female","Black",80,29
2011,8,"Male","Black",0,2
2011,8,"Male","Black",5,2
